,Address,Postal_code,Arrondissement,Area,Price,Bedroom,Occupants,Floor,Elevator,Available_date,
2291,Buttes Chaumont - Paris,75019,19,125,4100,4,7,4,1,01-04-2024,
2292,Le Marais - Paris,75004,4,15,1316,1,2,3,0,07/19/2024,
2293,Père Lachaise - Paris,75011,11,45,1800,2,4,3,0,07/19/2024,
2294,Porte Maillot - Neuilly-sur-Seine,92200,92,70,3000,2,4,4,0,01-01-2025,
2295,Bastille - Paris,75012,12,20,1124,1,2,0,0,07/19/2024,
2296,Louvre - Paris,75001,1,19,1613,1,2,3,0,12/21/2024,
2297,Oberkampf - Paris,75011,11,21,1108,1,2,1,0,07/26/2024,
2298,Saint-Germain-des-Prés - Paris,75006,6,85,3763,2,4,4,0,08-01-2024,
2299,Rue de la Pompe - Paris,75016,16,22,1290,1,2,6,1,06-03-2025,
2300,Champs de Mars - Tour Eiffel - Paris,75015,15,25,1237,1,2,5,0,01-03-2025,
2301,Champs de Mars - Tour Eiffel - Paris,75016,16,34,1478,1,2,6,0,08/15/2024,
2302,Louvre - Paris,75001,1,20,1075,1,2,3,0,01-07-2024,
2303,Ile Saint Louis - Paris,75004,4,17,1774,1,2,5,1,08/21/2024,
2304,Gare de l'Est - Paris,75010,10,43,1667,1,4,3,1,08/24/2024,
2305,Tuileries - Paris,75001,1,30,2689,1,2,7,1,08/31/2024,
2306,Champs de Mars - Tour Eiffel - Paris,75015,15,22,1344,1,2,4,0,08/31/2024,
2307,Butte aux Cailles - Paris,75013,13,21,1344,1,2,5,0,09-01-2024,
2308,Montmartre - Sacré Coeur - Paris,75009,9,22,930,1,2,0,0,now,
2309,Buttes Chaumont - Paris,75019,19,32,1290,1,4,2,1,now,
2310,Bastille - Paris,75011,11,30,1495,1,2,1,0,09-01-2024,
2311,Mairie du 18ème - Paris,75018,18,30,1344,1,4,3,0,09-01-2024,
2312,Commerce - Paris,75015,15,42,1613,1,3,3,0,09-01-2024,
2313,Passy - Paris,75016,16,70,3226,2,4,6,1,now,
2314,Bonne Nouvelle - Paris,75002,2,40,2419,1,4,5,0,09-01-2024,
2315,Arc de Triomphe - Paris,75017,17,21,1290,1,1,2,0,09-01-2024,
2316,Ranelagh - Paris,75016,16,52,1774,1,2,4,1,09-02-2024,
2317,Saint-Germain-des-Prés - Paris,75007,7,35,1828,1,2,1,0,09-02-2024,
2318,République - Paris,75011,11,18,1200,1,2,0,0,09-03-2024,
2319,Parc André Citroën - Paris,75015,15,42,1720,1,2,7,1,now,
2320,Montmartre - Sacré Coeur - Paris,75018,18,35,2527,2,4,2,0,09-05-2024,
2321,Montmartre - Sacré Coeur - Paris,75018,18,33,1613,1,2,0,0,now,
2322,Bonne Nouvelle - Paris,75002,2,40,2200,1,4,5,0,09-10-2024,
2323,Place de Clichy - Paris,75017,17,28,1349,1,2,2,1,09-11-2024,
2324,Convention - Paris,75015,15,25,1251,1,1,7,1,now,
2325,Champs de Mars - Tour Eiffel - Paris,75016,16,30,1409,1,2,4,1,09/24/2024,
2326,Saint-Germain-des-Prés - Paris,75006,6,35,1935,1,2,3,0,09/24/2024,
2327,Champs-Élysées - Paris,75008,8,161,9677,3,6,1,1,10-01-2024,
2328,Alésia - Paris,75014,14,62,1935,1,4,4,1,now,
2329,Champs de Mars - Tour Eiffel - Paris,75016,16,57,2258,1,4,9,1,now,
2330,Porte Dauphine - Paris,75016,16,50,2097,1,4,1,1,10-01-2024,
2331,Odéon - Paris,75006,6,50,2100,1,2,6,1,10-01-2024,
2332,Bastille - Paris,75011,11,36,1398,1,2,6,1,10-02-2024,
2333,Place d'Italie - Paris,75013,13,35,1355,1,2,5,0,10-02-2024,
2334,Chatelet - Les Halles - Paris,75001,1,68,3226,2,4,1,0,10-03-2024,
2335,Commerce - Paris,75015,15,35,1398,1,4,2,0,01-07-2024,
2336,Sèvres-Babylone - Paris,75006,6,55,2500,1,3,4,1,now,
2337,Montorgueil - Paris,75002,2,19,1183,1,2,2,0,02-08-2025,
2338,Voltaire - Paris,75011,11,86,3118,2,4,2,1,10-05-2024,
2339,République - Paris,75010,10,30,1559,1,2,0,0,10-07-2024,
2340,Canal Saint Martin - Paris,75019,19,49,2151,1,2,5,1,10/20/2024,
2341,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,61,2282,1,3,2,1,now,
2342,Montmartre - Sacré Coeur - Paris,75018,18,28,1720,1,2,2,0,01-07-2024,
2343,Le Marais - Paris,75003,3,35,1694,1,2,5,0,11-01-2024,
2344,Montmartre - Sacré Coeur - Paris,75018,18,22,1022,1,2,2,1,11-03-2024,
2345,Le Marais - Paris,75004,4,130,5800,3,5,4,0,11-10-2024,
2346,Arc de Triomphe - Paris,75017,17,38,2049,1,2,6,1,15-07-2024,
2347,Invalides - Paris,75007,7,15,957,1,2,0,0,11/17/2024,
2348,Palais Royal - Paris,75002,2,55,2700,2,6,3,1,now,
2349,Convention - Paris,75015,15,40,1710,1,2,6,1,12-01-2024,
2350,Chatelet - Les Halles - Paris,75001,1,46,1800,1,4,4,0,now,
2351,Gare du Nord - Paris,75010,10,145,4290,3,4,3,1,12-02-2024,
2352,Canal Saint Martin - Paris,75010,10,47,1935,1,2,4,1,01-08-2024,
2353,Montmartre - Abbesses - Paris,75018,18,35,1291,1,2,1,0,12/31/2024,
2354,Parc Monceau - Paris,75017,17,30,1290,1,2,4,1,01-01-2025,
2355,La Villette - Paris,75019,19,50,1559,1,4,3,1,now,
2356,Mirabeau - Paris,75016,16,44,1602,1,4,5,1,01-01-2025,
2357,République - Paris,75010,10,40,1749,1,4,2,0,01-01-2025,
2358,Le Marais-Place des Vosges - Paris,75003,3,50,1649,1,4,5,1,01-01-2025,
2359,Champs de Mars - Tour Eiffel - Paris,75016,16,62,3226,1,4,1,1,01-01-2025,
2360,Montmartre - Sacré Coeur - Paris,75018,18,17,1075,1,2,0,0,01-01-2025,
2361,Montparnasse - Paris,75014,14,60,2849,2,4,5,1,01-01-2025,
2362,Voltaire - Paris,75011,11,31,1600,1,2,1,0,01-07-2024,
2363,Guy Moquet - Paris,75017,17,49,1882,2,3,1,1,01-01-2025,
2364,Batignolles - Paris,75018,18,37,1927,1,2,1,0,01-02-2025,
2365,Convention - Paris,75015,15,41,1505,1,4,7,1,01-02-2025,
2366,Louvre - Paris,75001,1,24,1590,1,3,1,1,now,
2367,La Muette - Paris,75016,16,31,1613,1,2,6,1,01-04-2025,
2368,Parc Monceau - Paris,75017,17,46,1720,1,4,1,1,01-04-2025,
2369,Rue de la Pompe - Paris,75016,16,49,2258,1,2,4,1,now,
2370,Quartier Latin - Paris,75005,5,34,1795,1,3,3,0,01-12-2025,
2371,Champs de Mars - Tour Eiffel - Paris,75007,7,50,2043,1,2,2,1,02-01-2025,
2372,Montorgueil - Paris,75002,2,30,1436,1,2,3,0,02-01-2025,
2373,Beaugrenelle - Paris,75015,15,31,1290,1,2,7,1,02-01-2025,
2374,Le Marais - Paris,75003,3,18,1300,1,1,2,0,02-01-2025,
2375,Miromesnil - Paris,75008,8,25,1480,1,1,0,0,02-09-2025,
2376,Montorgueil - Paris,75002,2,20,1290,1,2,2,0,02/16/2025,
2377,Exelmans - Paris,75016,16,52,1667,1,4,4,1,02/21/2025,
2378,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,60,2903,2,3,2,0,03-01-2025,
2379,Rue de la Pompe - Paris,75016,16,19,1022,1,2,3,1,04-02-2025,
2380,Bastille - Paris,75011,11,60,2400,1,2,4,1,01-07-2024,
2381,Pereire - Paris,75017,17,50,1882,1,2,4,1,04-06-2025,
2382,Les Gobelins - Paris,75013,13,30,1290,1,2,4,0,05-04-2025,
2383,Montorgueil - Paris,75002,2,19,1300,1,2,2,0,05-05-2025,
2384,Porte de Saint-Cloud - Paris,75016,16,42,2032,1,2,3,1,05/14/2025,
2385,Sèvres-Babylone - Paris,75006,6,30,1613,1,2,6,0,06-01-2025,
2386,Cadet - Paris,75009,9,20,1190,1,4,6,1,06-03-2025,
2387,Oberkampf - Paris,75011,11,52,1989,2,4,5,0,06-04-2025,
2388,Nation - Paris,75012,12,32,1400,1,4,0,0,07-01-2025,
2389,Bastille - Paris,75012,12,20,995,1,1,0,0,07-01-2025,
2390,Le Marais - Paris,75003,3,20,1065,1,2,4,0,07-01-2025,
2391,Montorgueil - Paris,75002,2,62,2230,2,4,3,0,07-01-2025,
2392,Denfert Rochereau - Paris,75014,14,19,1183,1,2,2,0,07-01-2025,
2393,Convention - Paris,75015,15,35,1613,1,2,3,1,now,
2394,Montmartre - Moulin Rouge - Paris,75009,9,16,1075,1,2,3,0,17-06-2024,
2395,Nation - Paris,75012,12,45,1505,1,4,4,0,07-04-2025,
2396,Montorgueil - Paris,75002,2,26,1290,1,3,3,0,07-06-2025,
2397,Champs de Mars - Tour Eiffel - Paris,75007,7,20,1129,1,1,4,0,now,
2398,Quartier Latin - Paris,75005,5,29,1398,1,2,1,0,07-09-2025,
2399,Poissonnière - Paris,75010,10,20,800,1,4,6,0,10-01-2025,
2400,Quartier Latin - Panthéon - Paris,75005,5,23,1754,1,2,3,1,07/19/2024,
2401,Vaugirard - Paris,75015,15,46,2485,1,4,4,1,07/19/2024,
2402,Arc de Triomphe - Paris,75017,17,59,3655,2,4,5,1,07/21/2024,
2403,Montmartre - Sacré Coeur - Paris,75018,18,27,1500,1,2,2,0,08-01-2025,
2404,Montmartre - Sacré Coeur - Paris,75018,18,66,2473,2,4,1,1,10-01-2025,
2405,Bonne Nouvelle - Paris,75002,2,30,1323,1,2,0,0,07/19/2024,
2406,Champs-Élysées - Paris,75008,8,42,2151,1,2,5,1,07/19/2024,
2407,Notre Dame - Paris,75005,5,32,4128,1,4,1,0,01-07-2024,
2408,Champs-Élysées - Paris,75008,8,65,3226,2,4,5,1,01-07-2024,
2409,Champs-Élysées - Paris,75008,8,51,4194,2,4,5,1,now,
2410,Champs-Élysées - Paris,75008,8,30,2200,1,3,5,1,now,
2411,Champs-Élysées - Paris,75008,8,21,2043,1,2,6,1,07/19/2024,
2412,Champs-Élysées - Paris,75008,8,36,2538,1,4,5,1,01-07-2024,
2413,Porte de Saint-Cloud - Boulogne Billancourt,92100,92,28,1059,1,2,4,1,07/19/2024,
2414,Mirabeau - Paris,75016,16,153,5949,3,6,0,0,01-07-2024,
2415,Champs-Élysées - Paris,75008,8,30,3118,1,2,4,1,07/19/2024,
2416,Champs-Élysées - Paris,75008,8,35,2043,1,2,5,1,07/19/2024,
2417,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,47,2151,1,2,2,1,now,
2418,Chatelet - Les Halles - Paris,75001,1,30,1484,1,2,5,1,07/19/2024,
2419,Champs-Élysées - Paris,75008,8,35,2097,1,2,4,1,07/19/2024,
2420,Les Gobelins - Paris,75005,5,23,1400,1,1,4,0,11-03-2025,
2421,Champs de Mars - Tour Eiffel - Paris,75015,15,85,4839,2,4,1,1,now,
2422,Saint Cloud - Saint-Cloud,92210,92,93,5000,3,6,2,0,07/19/2024,
2423,Avenue Foch - Paris,75016,16,177,18000,3,6,2,1,01-07-2024,
2424,Saint-Germain-des-Prés - Paris,75006,6,60,4086,2,4,2,1,now,
2425,Miromesnil - Paris,75008,8,50,3765,1,2,3,0,01-07-2024,
2426,Victor Hugo - Paris,75016,16,232,24211,5,10,3,1,01-07-2024,
2427,Hôtel de Ville - Paris,75004,4,27,1649,1,1,5,1,07/19/2024,
2428,Champs-Élysées - Paris,75008,8,53,3226,1,2,2,0,now,
2429,Champs-Élysées - Paris,75016,16,31,2204,1,2,2,0,now,
2430,Louvre - Paris,75001,1,49,3226,1,2,2,0,08/18/2024,
2431,Porte de Versailles - Paris,75015,15,51,1957,1,4,5,1,now,
2432,Nation - Paris,75020,20,29,1330,1,2,1,0,07/19/2024,
2433,Auteuil - Paris,75016,16,24,1538,1,2,7,1,07/19/2024,
2434,Rue de la Pompe - Paris,75016,16,330,16129,4,8,0,0,07/19/2024,
2435,Passy - Paris,75016,16,110,4839,3,4,7,1,07/19/2024,
2436,Champs-Élysées - Triangle d'Or - Paris,75008,8,47,2200,1,3,0,0,01-07-2024,
2437,Le Marais-Place des Vosges - Paris,75003,3,75,2700,1,4,0,0,07/19/2024,
2438,Montparnasse - Paris,75014,14,32,1400,1,2,2,0,20-06-2024,
2439,Alésia - Paris,75014,14,30,1290,1,2,3,0,07/19/2024,
2440,République - Paris,75003,3,30,1613,1,4,3,0,07/19/2024,
2441,Montmartre - Abbesses - Paris,75018,18,31,1290,1,2,3,0,07/19/2024,
2442,Canal Saint Martin - Paris,75010,10,38,1667,1,4,5,0,01-07-2024,
2443,Nation - Paris,75012,12,100,2500,2,3,2,0,07/19/2024,
2444,Canal Saint Martin - Paris,75011,11,92,3763,3,6,1,1,01-07-2024,
2445,Saint-Germain-des-Prés - Paris,75006,6,90,2489,1,4,3,0,07/19/2024,
2446,Pereire - Paris,75017,17,74,3579,3,4,6,1,now,
2447,Charonne - Paris,75011,11,120,3580,3,5,1,1,07/24/2025,
2448,Champs de Mars - Tour Eiffel - Paris,75015,15,15,1097,1,2,1,1,09-03-2025,
2449,Saint - Georges - Paris,75009,9,58,2053,2,3,0,0,08-04-2025,
2450,Commerce - Paris,75015,15,36,1667,1,4,3,0,08-03-2024,
2451,Notre Dame - Paris,75005,5,29,2097,1,3,6,1,08-11-2024,
2452,Le Marais - Paris,75004,4,38,1591,1,2,4,0,08-12-2024,
2453,Sentier - Paris,75002,2,32,2632,1,2,1,0,08/15/2024,
2454,Le Marais - Paris,75003,3,35,1489,1,2,3,0,07/28/2025,
2455,Champs de Mars - Tour Eiffel - Paris,75016,16,70,4094,2,4,4,1,08/30/2024,
2456,Oberkampf - Paris,75011,11,18,1100,1,1,4,1,08-01-2025,
2457,Quartier Latin - Paris,75005,5,42,2051,1,2,3,1,09-12-2024,
2458,Tuileries - Paris,75001,1,62,2400,1,2,4,1,09/16/2024,
2459,Commerce - Paris,75015,15,55,2151,1,2,2,1,09/26/2024,
2460,Bibliothèque François Mitterrand - Paris,75013,13,30,1198,1,2,2,1,10-01-2024,
2461,Quartier Latin - Panthéon - Paris,75005,5,106,4449,2,4,1,1,10-08-2024,
2462,Sèvres-Babylone - Paris,75006,6,25,1753,1,2,4,0,11/30/2024,
2463,Porte Maillot - Paris,75017,17,40,1849,1,2,2,1,12/21/2024,
2464,Boulogne Billancourt,92100,92,26,1177,1,2,3,0,01-02-2025,
2465,Bastille - Paris,75011,11,27,1300,1,2,2,0,02-03-2025,
2466,Alésia - Paris,75014,14,40,1803,2,3,1,0,07-01-2025,
2467,Ile Saint Louis - Paris,75004,4,40,2749,1,2,5,1,07-03-2025,
2468,Chatelet - Les Halles - Paris,75001,1,59,2366,1,2,3,0,07/25/2025,
2469,Ledru Rollin - Paris,75012,12,21,900,1,2,1,0,08-01-2025,
2470,Jasmin - Paris,75016,16,25,1400,1,2,0,0,now,
2471,Montparnasse - Paris,75014,14,24,1000,1,2,2,0,08-06-2025,
2472,Canal de l'Ourcq - Paris,75019,19,44,1595,1,2,2,0,08-10-2025,
2473,Bastille - Paris,75011,11,15,995,1,2,2,0,01-07-2024,
2474,Batignolles - Paris,75017,17,50,1737,1,4,1,0,09-01-2025,
2475,Bercy - Paris,75012,12,62,2400,2,4,1,1,09-01-2025,
2476,Mirabeau - Paris,75016,16,43,1559,1,2,3,1,09-01-2025,
2477,Champs de Mars - Tour Eiffel - Paris,75015,15,43,1900,1,2,2,1,09-01-2025,
2478,Hôtel de Ville - Paris,75004,4,25,1600,1,2,6,1,09-01-2025,
2479,Poissonnière - Paris,75010,10,24,989,1,2,4,0,09-03-2025,
2480,Nation - Paris,75020,20,42,1473,1,3,2,0,09-05-2025,
2481,La Muette - Paris,75016,16,40,1613,1,3,0,0,now,
2482,Champs de Mars - Tour Eiffel - Paris,75015,15,17,806,1,2,2,0,10-01-2025,
2483,Montorgueil - Paris,75002,2,38,1505,1,2,2,0,10-01-2025,
2484,Bonne Nouvelle - Paris,75010,10,56,2312,1,2,1,1,now,
2485,Beaugrenelle - Paris,75015,15,18,1049,1,1,2,1,12-01-2025,
2486,Chatelet - Les Halles - Paris,75001,1,59,2100,1,2,2,0,12-01-2025,
2487,Chatelet - Les Halles - Paris,75001,1,19,1549,1,2,4,0,01-01-2026,
2488,Hôtel de Ville - Paris,75004,4,23,1196,1,2,3,0,01-01-2026,
2489,Invalides - Paris,75007,7,89,4900,2,4,2,1,01-05-2026,
2490,Ile de la Cité - Paris,75004,4,65,2200,1,3,3,0,01-06-2026,
2491,Parc Monceau - Paris,75017,17,56,2258,1,4,0,0,01-10-2026,
2492,Passy - Paris,75016,16,52,2151,1,2,6,1,01/30/2026,
2493,Voltaire - Paris,75011,11,40,1452,1,2,5,1,03-01-2026,
2494,Le Marais - Paris,75003,3,35,1651,1,2,1,0,04-01-2026,
2495,Gare de Lyon - Paris,75012,12,27,1075,1,2,7,1,now,
2496,Batignolles - Paris,75017,17,15,842,1,2,4,0,05-01-2026,
2497,Montmartre - Sacré Coeur - Paris,75018,18,56,1380,1,2,3,1,06-01-2026,
2498,Le Marais - Paris,75003,3,25,1549,1,2,2,0,now,
2499,Le Marais - Paris,75004,4,30,1500,1,2,4,1,01-01-2027,
2500,Louvre - Paris,75002,2,20,1290,1,2,3,0,01-01-2027,
2501,Arc de Triomphe - Paris,75016,16,27,1474,1,2,5,1,now,
2502,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,13,900,1,2,7,1,now,
2503,Champs de Mars - Tour Eiffel - Paris,75015,15,33,1398,1,4,0,0,06-01-2025,
2504,Palais Royal - Paris,75001,1,31,1500,1,4,4,0,now,
2505,Quartier Latin - Paris,75005,5,18,1183,1,1,0,0,07/19/2024,
2506,Arc de Triomphe - Paris,75017,17,106,4500,2,4,1,1,01-07-2024,
2507,Le Marais - Paris,75004,4,23,1495,1,4,1,0,now,
2508,Miromesnil - Paris,75008,8,45,2400,1,2,3,1,12/20/2024,
2509,Saint Lazare - Paris,75008,8,107,4400,2,3,3,1,01-07-2024,
2510,Champs de Mars - Tour Eiffel - Paris,75016,16,61,2312,1,2,4,1,09-10-2024,
2511,Le Marais - Paris,75003,3,31,1762,1,4,0,0,10-01-2024,
2512,République - Paris,75011,11,30,1387,1,2,3,0,10/31/2024,
2513,Champs-Élysées - Paris,75017,17,45,2200,1,2,6,1,01-07-2024,
2514,Arc de Triomphe - Paris,75017,17,21,1390,1,3,3,1,11-01-2024,
2515,Jardin du Luxembourg - Paris,75005,5,97,3849,3,6,2,1,11-01-2024,
2516,Jasmin - Paris,75016,16,19,1200,1,1,7,1,11-01-2024,
2517,Butte aux Cailles - Paris,75013,13,32,1263,1,2,4,1,11-02-2024,
2518,Beaugrenelle - Paris,75015,15,22,1174,1,2,6,0,01-07-2024,
2519,Levallois-Perret,92300,92,18,920,1,2,5,1,now,
2520,Montparnasse - Paris,75015,15,38,1602,1,2,6,1,11/19/2024,
2521,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,37,1500,1,2,3,0,12-01-2024,
2522,Montmartre - Sacré Coeur - Paris,75018,18,83,3118,2,4,2,0,01-06-2024,
2523,Champs de Mars - Tour Eiffel - Paris,75015,15,26,1237,1,2,6,0,12-06-2024,
2524,Chatelet - Les Halles - Paris,75001,1,15,980,1,1,5,0,12/19/2024,
2525,Arc de Triomphe - Paris,75008,8,28,1667,1,2,1,0,12/23/2024,
2526,Champs-Élysées - Paris,75008,8,24,1451,1,2,3,0,01-07-2024,
2527,Quartier Latin - Panthéon - Paris,75005,5,30,1551,1,4,2,0,12/31/2024,
2528,Le Marais - Paris,75003,3,43,1690,1,4,0,0,12/31/2024,
2529,Le Marais - Paris,75003,3,25,1349,1,2,2,1,12/31/2024,
2530,Porte Dauphine - Paris,75016,16,120,4839,2,4,5,1,12/31/2024,
2531,Parc Montsouris - Paris,75013,13,33,1505,1,2,4,1,now,
2532,Le Marais-Place des Vosges - Paris,75004,4,24,1398,1,2,4,0,01-01-2025,
2533,Neuilly sur Seine - Neuilly-sur-Seine,92200,92,26,1075,1,2,0,0,now,
2534,Bastille - Paris,75012,12,33,1398,1,2,2,1,01-01-2025,
2535,Convention - Paris,75015,15,33,1390,1,2,2,1,now,
2536,Montmartre - Sacré Coeur - Paris,75018,18,20,870,1,2,1,0,01-01-2025,
2537,Ile de la Cité - Paris,75001,1,35,1774,1,2,4,0,01-01-2025,
2538,La Défense - Courbevoie,92400,92,72,2290,2,4,1,1,01-01-2025,
2539,Gare de l'Est - Paris,75010,10,42,1600,1,2,5,1,01-01-2025,
2540,Montmartre - Sacré Coeur - Paris,75018,18,24,980,1,1,3,1,01-01-2025,
2541,Tuileries - Paris,75001,1,103,5600,2,4,4,1,now,
2542,Champs de Mars - Tour Eiffel - Paris,75007,7,23,1463,1,2,1,1,now,
2543,Montmartre - Sacré Coeur - Paris,75018,18,51,1669,1,2,5,0,01-01-2025,
2544,Sèvres-Babylone - Paris,75007,7,20,1251,1,4,3,1,01-01-2025,
2545,Le Marais - Paris,75004,4,38,1882,1,4,4,0,01-01-2025,
2546,Montorgueil - Paris,75002,2,40,2215,1,2,4,0,01-01-2025,
2547,Champs de Mars - Tour Eiffel - Paris,75015,15,48,2366,1,4,6,1,now,
2548,Batignolles - Paris,75017,17,42,2151,1,2,0,0,01-03-2025,
2549,Commerce - Paris,75015,15,20,1183,1,2,0,0,01-03-2025,
2550,Bastille - Paris,75011,11,33,1505,1,4,2,0,01-03-2025,
2551,Batignolles - Paris,75017,17,37,1490,1,2,5,1,01-05-2025,
2552,Victor Hugo - Paris,75016,16,30,1602,1,2,3,1,01/20/2025,
2553,Barbès - Paris,75018,18,30,1551,1,2,2,0,02-01-2025,
2554,Bibliothèque François Mitterrand - Paris,75013,13,121,3789,2,4,1,1,now,
2555,Bastille - Paris,75011,11,32,1215,1,2,3,0,02-10-2025,
2556,Saint-Germain-des-Prés - Paris,75006,6,126,4516,3,4,1,0,now,
2557,Tuileries - Paris,75001,1,72,4516,1,4,2,1,01-07-2024,
2558,Denfert Rochereau - Paris,75014,14,62,2043,1,4,3,1,03-02-2025,
2559,Madeleine - Paris,75009,9,40,2258,1,2,1,0,03-06-2025,
2560,La Muette - Paris,75016,16,26,1452,1,2,0,0,03/18/2025,
2561,Saint-Germain-des-Prés - Paris,75006,6,54,2871,1,2,5,1,03/18/2025,
2562,Nation - Paris,75012,12,28,1220,1,2,1,1,03/31/2025,
2563,Voltaire - Paris,75011,11,34,1302,1,2,8,1,04-02-2025,
2564,Montorgueil - Paris,75002,2,32,1974,1,2,2,0,04/18/2025,
2565,Montmartre - Sacré Coeur - Paris,75018,18,37,1183,1,4,4,0,now,
2566,Saint Mandé,94160,94,50,1522,1,2,4,0,05-01-2025,
2567,Voltaire - Paris,75011,11,28,1398,1,2,3,0,05-01-2025,
2568,Invalides - Paris,75007,7,27,1559,1,3,1,0,05/16/2025,
2569,Montmartre - Sacré Coeur - Paris,75018,18,41,1500,1,2,3,0,05/18/2025,
2570,Avenue Foch - Paris,75016,16,30,1505,1,2,6,1,01-07-2024,
2571,Champs de Mars - Tour Eiffel - Paris,75007,7,28,1990,1,2,2,0,05/19/2025,
2572,Quartier Latin - Saint Michel - Paris,75006,6,30,1613,1,2,5,0,06-01-2025,
2573,Saint-Germain-des-Prés - Paris,75006,6,35,2089,1,3,3,0,now,
2574,Guy Moquet - Paris,75018,18,73,2200,2,4,1,1,06-06-2025,
2575,Parc Monceau - Paris,75008,8,17,1075,1,1,6,1,06-06-2025,
2576,Champs de Mars - Tour Eiffel - Paris,75007,7,36,1849,1,2,1,0,06-08-2025,
2577,Mairie du 18ème - Paris,75018,18,25,1251,1,2,1,0,06/17/2025,
2578,Madeleine - Paris,75009,9,37,2452,1,2,6,1,06/22/2025,
2579,Bourse - Paris,75002,2,20,1399,1,2,2,0,06/30/2025,
2580,Montorgueil - Paris,75002,2,29,1462,1,2,5,0,07-01-2025,
2581,Le Marais-Place des Vosges - Paris,75004,4,30,1400,1,4,4,0,07-01-2025,
2582,Porte d'Orléans - Paris,75014,14,48,1700,2,4,2,0,07-01-2025,
2583,Champs de Mars - Tour Eiffel - Paris,75015,15,27,1400,1,2,5,1,07-01-2025,
2584,Batignolles - Paris,75017,17,21,1075,1,2,2,1,now,
2585,Saint-Germain-des-Prés - Paris,75006,6,35,1720,1,2,3,0,07-02-2025,
2586,Jardin du Luxembourg - Paris,75006,6,28,1500,1,2,7,1,07-03-2025,
2587,Quartier Latin - Paris,75005,5,22,1065,1,2,2,0,07-04-2025,
2588,Champs de Mars - Tour Eiffel - Paris,75016,16,22,1300,1,2,5,1,01-07-2024,
2589,Montmartre - Sacré Coeur - Paris,75018,18,14,946,1,2,1,1,07-05-2025,
2590,Mirabeau - Paris,75016,16,30,1351,1,2,2,0,07-05-2025,
2591,Buttes Chaumont - Paris,75019,19,29,1100,1,1,4,1,07-08-2025,
2592,Saint-Germain-des-Prés - Paris,75006,6,44,3655,1,4,2,1,07/19/2024,
2593,Oberkampf - Paris,75011,11,20,1108,1,2,1,0,07/19/2024,
2594,Montorgueil - Paris,75002,2,25,1200,1,2,4,0,01-07-2024,
2595,Saint - Georges - Paris,75009,9,77,2688,2,3,0,0,07/19/2024,
2596,Quartier Latin - Panthéon - Paris,75005,5,38,2281,1,2,1,0,07/19/2024,
2597,Sèvres - Paris,75007,7,22,1300,1,2,2,1,09/27/2025,
2598,Belleville - Paris,75020,20,17,990,1,1,1,1,01-07-2024,
2599,Notre Dame - Paris,75005,5,45,4954,1,4,3,1,01-07-2024,
2600,Notre Dame - Paris,75005,5,45,4954,1,4,3,1,01-07-2024,
2601,Le Marais - Paris,75003,3,47,2192,1,2,2,1,09-10-2025,
2602,Canal Saint Martin - Paris,75011,11,22,1024,1,2,5,0,12-01-2024,
2603,Bourse - Paris,75002,2,20,887,1,2,5,0,12-01-2024,
2604,Jasmin - Paris,75016,16,20,1097,1,2,7,1,01-01-2025,
2605,Belleville - Paris,75010,10,18,1086,1,2,0,0,01-07-2024,
2606,Louvre - Paris,75001,1,43,5423,1,4,1,0,07/17/2025,
2607,Montparnasse - Paris,75014,14,58,2700,1,4,4,1,now,
2608,Le Marais-Place des Vosges - Paris,75004,4,92,4247,2,4,3,0,now,
2609,Daumesnil - Paris,75012,12,31,1290,1,2,1,1,08-01-2025,
2610,Pereire - Paris,75017,17,102,4100,2,4,3,1,now,
2611,Boulogne Billancourt,92100,92,50,1667,1,2,4,1,08-05-2025,
2612,Canal Saint Martin - Paris,75010,10,30,1065,1,2,3,1,09-01-2025,
2613,Champs de Mars - Tour Eiffel - Paris,75016,16,32,1559,1,2,4,0,09-01-2025,
2614,Saint Augustin - Paris,75008,8,37,1551,1,4,0,0,09-01-2025,
2615,Poissonnière - Paris,75010,10,81,2581,2,4,3,1,now,
2616,Bastille - Paris,75011,11,27,1183,1,2,2,0,01-07-2024,
2617,Le Marais - Paris,75003,3,79,3333,2,4,2,1,09/15/2025,
2618,Auteuil - Paris,75016,16,40,1828,1,2,5,1,10-01-2025,
2619,République - Paris,75011,11,40,1828,1,2,3,0,10-01-2025,
2620,Le Marais - Paris,75003,3,65,2366,2,6,2,0,10-01-2025,
2621,Le Marais - Paris,75004,4,27,1505,1,2,4,0,11-06-2025,
2622,Bastille - Paris,75011,11,28,1387,1,2,1,0,11/18/2025,
2623,Montparnasse - Paris,75015,15,97,4301,3,5,0,0,01-01-2026,
2624,Bonne Nouvelle - Paris,75002,2,24,1774,1,2,4,0,22-02-2024,
2625,Saint-Germain-des-Prés - Paris,75006,6,38,1828,1,4,5,0,06-01-2026,
2626,Place d'Italie - Paris,75013,13,50,1774,1,2,5,1,06-01-2026,
2627,Batignolles - Paris,75017,17,20,1000,1,2,0,0,01-07-2024,
