"Address","Price","Area","Floor","Property_Type","Bed","Rooms","Num_people","Link"
"Quai de Jemmapes, 75010, Paris",1889,27,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/nice-studio-2pers-quai-de-jemmapes-colonel-fabien/63d00c4498d99b42b20ed76c?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Poissonnière, 75002, Paris",2300,32,5,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/large-fully-renovated-and-fully-equipped-studio-apartment-3152-m2-montorgueil/669cc7256117bc007e522e33?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Pasteur, 94800, Villejuif",2222,33,0,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/charming-and-cozy-1-bedroom-apartment-with-modern-amenities/666c37de07d083d5a0947fca?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue de la Fédération, 75015, Paris",1333,110,1,"Apartment",1,1,1,"https://wunderflats.com/en/furnished-apartment/13m2-room-in-a-shared-apartment/666c5688cdbe1f346ebfc72b?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Boulevard Brune, 75014, Paris",3000,45,2,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/flat-of-45m2-located-in-the-14th-district-of-paris-close-to-transport/63e0bababe0a7de139413f45?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue d'Aubervilliers, 75018, Paris",2000,23,7,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-for-two/6615220c05f3c8aae18da029?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Boulevard Saint-Germain, 75006, Paris",2017,21,5,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/chic-apartment-with-stunning-views-in-residential-building-st-germain/63c551d652f4b185a9f27679?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Ramey, 75018, Paris",3033,35,3,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/superb-apartment-near-sacre-coeur/63d23c24aa5b3db409e5616a?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Saint-Honoré, 75001, Paris",4320,72,4,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/saint-honore-vendome-1-bedroom/63934a02de3a7742c111ef3a?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Bargue, 75015, Paris",2520,35,5,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/montparnasse-studio/64796f9177b4895b326a04f7?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue de la Réunion, 75020, Paris",4444,55,1,"Apartment",3,3,6,"https://wunderflats.com/en/furnished-apartment/super-2bdr-w-terrace-charonne-pere-lachaise/63ca97581cbd90a61c0ae412?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Nollet, 75017, Paris",2277,27,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/very-nice-studio-2-pers-batignolles-nollet/63ce957583c67ec7a2361e5a?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue de la Roquette, 75011, Paris",3422,30,4,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/cozy-and-bright-apartment-in-the-heart-of-the-11th-district/63cfd0a10ed975f39e5611f1?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue des Pyrénées, 75020, Paris",1500,20,1,"Apartment",1,2,1,"https://wunderflats.com/en/furnished-apartment/furnished-studio/646e5e02f51d9dc6e30c6101?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Mandar, 75002, Paris",2222,26,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cute-and-lovely-studio-in-the-heart-of-town/652cfe29997b0fa0f7053198?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Boulevard Saint-Germain, 75006, Paris",3950,50,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/saint-germain-des-pres-1-bedroom/664ea1ce28e9169e8d9312b9?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Boulevard de Ménilmontant, 75011, Paris",1778,20,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-in-the-heart-of-vibrant-paris/6617a7158cdfedfa9265993c?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue de Fontarabie, 75020, Paris",1200,18,4,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-and-fantastic-apartment-in-vibrant-neighbourhood/65240b3a47148ff149246488?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue de Belleville, 75020, Paris",1344,15,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cosy-studio-in-the-heart-of-belleville-close-to-transportation/65a146e958e82b6611f21f2f?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Monsieur le Prince, 75006, Paris",1870,17,4,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-atypical-studio-near-jardin-du-luxembourg/64784ffc23981199c65b07bb?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Alibert, 75010, Paris",2778,42,3,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/suite-canal-meet-amelie-emily-and-arletty/6662d038b9becf96844a9720?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue des Gâtines, 75020, Paris",4444,65,1,"Apartment",3,3,5,"https://wunderflats.com/en/furnished-apartment/superb-apartment-at-1-min-from-pere-lachaise/63d24f524e3ffe2acc001612?from=2025-12-31&dataLayerKey=rKxrSmuyNUKc38pEmkWOr"
"Rue Marie et Louise, 75010, Paris",2556,34,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/2-room-apartment-near-canal-st-martin/664e0617ce2b7aa376dc0a1c?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue de Chazelles, 75017, Paris",2333,32,5,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-paris-retreat-modern-comforts-and-prime-location/669a4dc39dedc2d0e69c8126?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Saint-Dominique, 75007, Paris",2222,23,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-and-beautiful-studio-haven/666f6a4307d083d5a09dcd2a?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue des Saints-Pères, 75007, Paris",5133,100,4,"Apartment",3,3,4,"https://wunderflats.com/en/furnished-apartment/elegant-appartement-de-trois-pieces-a-saint-germain-des-pres-7eme-arrondissement-paris/668d40c0bb2fa2915ff5282a?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue de Thionville, 75019, Paris",1533,15,3,"Apartment",1,1,1,"https://wunderflats.com/en/furnished-apartment/lovely-studio-with-balcony/644627cefafc1efbcd684b62?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Bosquet, 75007, Paris",2889,32,1,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/lovely-32m-apartment-in-the-7th-arrondissement-of-paris-ideal-location/6446258dfafc1efbcd6842e8?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Eugène Varlin, 75010, Paris",2667,34,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/34m2-studio-close-to-the-canal-saint-martin/65bcad05b9776bc83830f15f?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue de Marignan, 75008, Paris",4400,45,5,"Apartment",1,2,4,"https://wunderflats.com/en/furnished-apartment/beautiful-bright-flat-for-4-people-at-the-foot-of-the-champs-elyseeav-montaigne-fully-equipped-and-refurbished/63c7c060a5612ed9d8207b64?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue du Temple, 75003, Paris",2778,32,3,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/bright-and-amazing-apartment-in-the-heart-of-paris/63c925678a16df75a5b3c4c6?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue de Beauce, 75003, Paris",2444,22,4,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/bright-studio-le-marais/649d51c9deb6a4e18b1c9a99?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Avenue du Général Michel Bizot, 75012, Paris",3222,62,1,"Apartment",2,3,4,"https://wunderflats.com/en/furnished-apartment/amazing-flat-for-4-people-bois-de-vincennes/6540c88434c4f6ea25505616?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Notre Dame de Nazareth, 75003, Paris",2611,23,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-in-the-heart-of-the-3rd-arrondissement/65fbfa0b4c90ab51c4cc4b11?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue de Montreuil, 75011, Paris",1760,22,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cosy-studio-2p-nationbastille/65292914e39df16111c537ec?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue d'Aubervilliers, 75018, Paris",1333,13,7,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-of-13m-on-the-7th-floor-near-montmartre-and-the-goutte-dor/644113aa8ab4ff90df567365?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue du Temple, 75003, Paris",2613,50,3,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/charming-and-spacious-one-bedroom-apartment-in-le-marais/6335ca83ac82800f909099f2?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Pouchet, 75017, Paris",3144,36,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/atypical-apartment-with-balcony/64e855c1c511e3c6af68d2df?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue des Canettes, 75006, Paris",2667,24,4,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-in-saint-germain-des-pres/63c7dc9ac24d0bc1cb191253?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Marcadet, 75018, Paris",2400,42,3,"Apartment",3,3,4,"https://wunderflats.com/en/furnished-apartment/charming-2-bedroom-furnished-apartment-near-montmartre/65f81921c8fade02d88ad380?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Elisée Reclus, 94270, Le Kremlin-Bicêtre",1600,34,0,"Apartment",3,2,4,"https://wunderflats.com/en/furnished-apartment/cosy-appartment-with-terrace-well-located/663d493ee51e53ee4cf56c62?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Rollin, 75005, Paris",2778,45,1,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/living-in-the-heart-of-the-latin-quarter-historical-and-cultural-charm-in-paris/6617a2648cdfedfa92657e35?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Saint-Maur, 75011, Paris",2444,30,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cozy-studio-in-the-heart-of-the-city/666f5fc107d083d5a09da6a8?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue du Faubourg Saint-Denis, 75010, Paris",4667,66,0,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/modern-comfort-with-garden-retreat/66686a75b9ae03303e0c36a0?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Place du Tertre, 75018, Paris",3480,45,1,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/montmartre-tertre-1-bd/657e02ea806aadeafcb32b2c?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Léon Jost, 75017, Paris",7389,87,5,"Apartment",2,3,4,"https://wunderflats.com/en/furnished-apartment/gorgeous-duplex-etoilemonceau/64e8b7f60cc69f73457bc375?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Avenue du Général Michel Bizot, 75012, Paris",1660,30,4,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/cosy-comfortable-flat/655d250da949360ba5d7c698?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue des Trois Frères, 75018, Paris",2310,35,1,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/superb-one-bedroom-montmartresacre-coeur/63c1343eb2a35180da5dc26e?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Impasse Chartière, 75005, Paris",2390,50,4,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/duplex-notre-dame/63fe149004c712cc2a8fdcac?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Kléber, 94200, Ivry-sur-Seine",1500,40,4,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/cosy-and-lovely-flat-in-quiet-street-with-private-garden/64900fb07b42b50cc9bb8016?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue Paul Dupont, 92110, Clichy",2478,61,7,"Apartment",2,2,3,"https://wunderflats.com/en/furnished-apartment/charming-flat-with-balcony/652d4f21dc1c3e982e34409b?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Rue de la Goutte d'Or, 75018, Paris",1889,26,6,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/a-cosy-retreat-in-the-18th-arrondissement/66571fbfbf52b28380ca7b0c?from=2025-12-31&dataLayerKey=VjApMzcpi4LWNh1cBGV2A"
"Avenue de la République, 75011, Paris",1556,14,7,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cosy-studio-near-atelier-des-lumieres/63d1293d3c7fa41da3241e4a?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Chappe, 75018, Paris",2533,32,0,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/charming-32m-apartment-with-1-bedroom-just-a-4-minute-stroll-from-montmartre/6509720640510e6d52a10e53?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Jacques Mawas, 75015, Paris",2111,35,0,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cosy-fully-furnished-flat/652e473c051119ef0f286318?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Avenue Jean Jaurès, 75019, Paris",2000,28,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/bright-studio-19th-arrondissement-of-paris/65719f7ac3b4025b929c2313?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Victor Hugo, 92300, Levallois-Perret",2000,19,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-retreat-in-the-heart-of-levallois-perret-comfort-and-style/65673c9f55e11c24a085238e?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Avenue Bosquet, 75007, Paris",3889,27,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/apartment-near-champ-de-mars/64954e85b8c42273379e980a?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue du Dragon, 75006, Paris",4277,47,2,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/2-rooms-saint-germain-des-pres/63e105bcbe0a7de139426982?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue de Mirbel, 75005, Paris",2600,50,4,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/bright-and-charming-open-floor-apartment-mouffetardjardin-des-plantes/64b948bd21625b515a45238e?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Avenue Claude Vellefaux, 75010, Paris",5556,77,4,"Apartment",2,3,4,"https://wunderflats.com/en/furnished-apartment/magnificent-flat-located-in-the-10th-district-of-paris-surrounded-by-numerous-shops-and-means-of-transport/63c8fe7a60913690a0e97e33?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Turgot, 75009, Paris",2222,25,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/quiet-and-refurbished-rochechouart-maubeuge/63ca6ed1f1d99b5b010fb0a5?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue de Sèvres, 75007, Paris",4667,53,4,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/modern-comfort-oasis/66607e320a6ea4b7f8987009?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Bellier-Dedouvre, 75013, Paris",850,15,3,"Apartment",1,1,1,"https://wunderflats.com/en/furnished-apartment/quiet-and-wonderful-flat-with-nice-city-view/65992a4c8ca8e37c3ae361ce?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue du Faubourg Saint-Honoré, 75008, Paris",1944,18,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/cosy-studio-located-in-the-8th-arrondissement-of-paris-close-to-the-champs-elysees-and-the-arc-de-triomphe/63c7b32aa5612ed9d8203dbf?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Ordener, 75018, Paris",1222,15,5,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/beautiful-bright-studio/65649f8c52f8952695c2f135?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue de Domrémy, 75013, Paris",3833,62,4,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/spacious-62m2-flat-mobility-lease-in-the-13th-arrondissement-of-paris/6571a349c3b4025b929c3d53?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Jean Jaurès, 92300, Levallois-Perret",1517,26,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-in-levallois-perret/63c7d5f5acbb564f0ddda691?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue de La Jonquière, 75017, Paris",2556,30,2,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/parisian-charm-and-comfort-your-dream-30m-apartment-in-the-heart-of-the-17th-arrondissement/644132508ab4ff90df572711?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Passage de Abbesses, 75018, Paris",2444,23,3,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/nice-1-bedroom-apartment-of-23m2-ideally-located-at-4-minutes-from-montmartre/64464f889f6207e812d32211?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Lebouteux, 75017, Paris",1260,35,1,"Apartment",2,2,2,"https://wunderflats.com/en/furnished-apartment/charming-bright-2-room-apartment-batignolles/662bdfccce3f7b2ac491ef72?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue de Vaugirard, 75006, Paris",2389,22,2,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/exceptional-flat-in-vaugirard-in-the-6th-arrondissement/64be8c2975e7aba8f2f8a06b?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Square Adanson, 75005, Paris",1556,10,0,"Apartment",1,1,1,"https://wunderflats.com/en/furnished-apartment/g/private-room-in-a-charming-shared-apartment-near-metro-and-jardin-des-plantes/dqA5hMpHolvsMgoB-giQT?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Saint-André des Arts, 75006, Paris",3111,34,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/nice-studio-refurbished-and-decorated-with-taste/63c16e279ebf4425a8b6b926?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Boursault, 75017, Paris",2300,50,2,"Apartment",NA,2,3,"https://wunderflats.com/en/furnished-apartment/batignolles-a-charming-3-room-apartment/6641db34acb7e39b543d27aa?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Jean-Jacques Rousseau, 75001, Paris",2556,22,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/lovely-studio-in-the-heart-of-paris/649425401fcb8bcfa10fc356?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue du Rendez-Vous, 75012, Paris",1870,41,5,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/bright-contemporary-apt-in-nation/64c3c5f5187cd36952c82258?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Bichat, 75010, Paris",2666,30,1,"Apartment",1,1,3,"https://wunderflats.com/en/furnished-apartment/central-and-modern-studio-in-the-10th-arrondissement-of-paris/63d7e37741ff4fd3786441e1?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Mouffetard, 75005, Paris",2200,25,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/superb-flat-located-in-the-heart-of-the-saint-germain-district/6536668a64b2c0a2b869d5f7?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue de l'Abbé Grégoire, 75006, Paris",7222,77,2,"Apartment",3,4,6,"https://wunderflats.com/en/furnished-apartment/stylish-mobility-exquisite-apartment-in-saint-germain-des-pres/64e4a9ec7860b9dfc96f9090?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Manuel, 75009, Paris",2167,30,4,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/charming-flat-pigalle/652d5710dc1c3e982e347aa6?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Notre Dame de Nazareth, 75003, Paris",3333,66,2,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/quiet-3-room-flat/65e97e61ae947b19201cce5a?from=2025-12-31&dataLayerKey=ef6OAxJHnF-jgcuLLP7qi"
"Rue Olivier de Serres, 75015, Paris",1600,18,2,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/422-suite-louis-cosy-apartment-paris-center/6643646ec4f1594eb27561fd?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Rue Saint-Jacques, 75005, Paris",2000,24,3,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/great-and-cozy-studio/64e8b2de0cc69f73457baa7e?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Rue d'Aubervilliers, 75018, Paris",2000,23,7,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-for-two/6615220c05f3c8aae18da029?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Square Rapp, 75007, Paris",1278,12,5,"Apartment",1,1,5,"https://wunderflats.com/en/furnished-apartment/co-living-beautiful-furnished-room-close-to-the-eiffel-tower/65e9db84ced7fc21b01a43f7?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Rue du Chemin Vert, 75011, Paris",3400,50,3,"Apartment",3,3,4,"https://wunderflats.com/en/furnished-apartment/serene-escape-in-the-heart-of-paris-near-marais/660481407d8115a5d6f00560?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Rue de l'Ourcq, 75019, Paris",3556,60,8,"Apartment",1,2,2,"https://wunderflats.com/en/furnished-apartment/spacious-apartment-la-villette/63f3545053cd5e9bb441f371?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Rue des Dames, 75017, Paris",1556,11,1,"Apartment",1,1,2,"https://wunderflats.com/en/furnished-apartment/charming-studio-near-parc-monceau/6495a917d98903255f94f0c0?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Rue de Wattignies, 75012, Paris",1222,23,4,"Apartment",1,1,4,"https://wunderflats.com/en/furnished-apartment/co-living-beautiful-furnished-room-in-an-apartment-in-the-11th-arrondissement/65d727ff87a4ed72d3f32b9f?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Rue Manin, 75019, Paris",2550,45,0,"Apartment",2,2,4,"https://wunderflats.com/en/furnished-apartment/modern-and-fantastic-apartment-close-to-city-center/661e67bcfb8bc59bea512f33?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
"Impasse Morlet, 75011, Paris",4667,84,3,"Apartment",3,5,6,"https://wunderflats.com/en/furnished-apartment/spacious-flat-with-balcony-11th-arrondissement/66572b41c56379ad0cc0f6a9?from=2025-12-31&dataLayerKey=OGeV4NeUi_fqNNqWLJ1Lj"
